name,carbs,sugar,s_fat,discounted price,kcal,url,fat,categorys,protein,original price,salt,amount
"Rokiškio NAMINĖ grietinė, 30% rieb., 400 g",2.8,2.8,19.2,nan,291.0,https://www.barbora.lt/produktai/rokiskio-namine-grietine-30-proc-rieb-400-g,30.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinė,2.5,1.75,0.1,400
"Pienas FARM MILK, 2% rieb., 1 l",4.7,4.7,1.3,nan,49.0,https://www.barbora.lt/produktai/pienas-farm-milk-2-proc-rieb-1-l,2.0,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.0,0.59,0.1,1000
"Kefyras FARM MILK, 2% rieb., 1 kg",4.3,4.8,1.2,nan,51.0,https://www.barbora.lt/produktai/kefyras-farm-milk-2-proc-rieb-1-kg,2.0,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.4,0.69,0.1,1000
"Pienas SAULĖS PIENAS, 2,5 % rieb., 500 ml",4.7,4.7,1.5,nan,53.0,https://www.barbora.lt/produktai/pienas-saules-pienas-2-5-proc-rieb-500-ml,2.5,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.0,0.45,0.2,500
"Kefyras SAULĖS PIENAS, 2,5% rieb., 0,5 kg",4.2,4.2,1.2,nan,52.0,https://www.barbora.lt/produktai/kefyras-saules-pienas-2-5-proc-rieb-0-5-kg,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.2,0.49,0.1,500
"Pienas SAULĖS PIENAS, 3,5 % rieb., 1 l",4.7,4.7,2.3,nan,64.0,https://www.barbora.lt/produktai/pienas-saules-pienas-3-5-proc-rieb-1-l,3.5,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.3,0.83,0.1,1000
"Šaltibarščių kefyras SAULĖS PIENAS, 5 % riebumo, 1 kg",4.2,4.2,3.5,nan,73.0,https://www.barbora.lt/produktai/saltibarsciu-kefyras-saules-pienas-5-proc-riebumo-1-kg,5.0,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",2.8,1.05,0.2,1000
"Kefyras SAULĖS PIENAS, 2,5% rieb., 1 kg",4.1,3.8,1.8,nan,52.0,https://www.barbora.lt/produktai/kefyras-saules-pienas-2-5-proc-rieb-1-kg,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.2,0.72,0.1,1000
"Pienas SAULĖS PIENAS, 2,5% rieb., 1 l",4.7,4.7,1.5,nan,53.0,https://www.barbora.lt/produktai/pienas-saules-pienas-2-5-proc-rieb-1-l,2.5,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.0,0.79,0.2,1000
"Kefyras SAULĖS PIENAS, 2,5% rieb., 0,9 kg",4.2,4.2,1.2,nan,52.0,https://www.barbora.lt/produktai/kefyras-saules-pienas-2-5-proc-rieb-0-9-kg,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.2,0.71,0.1,900
"Rūgpienis SAULĖS PIENAS, 2,5% rieb., 500 g",4.0,4.0,1.4,nan,51.0,https://www.barbora.lt/produktai/rugpienis-saules-pienas-2-5-proc-rieb-500-g,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Rūgpienis",3.0,0.57,0.2,500
"Raugintos pasukos SAULĖS PIENAS, 0,3% rieb., 900 g",4.6,4.6,0.1,nan,33.0,https://www.barbora.lt/produktai/raugintos-pasukos-saules-pienas-0-3-proc-rieb-900-g,0.3,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Raugintos pasukos",3.0,0.55,0.2,900
"UAT pienas FARM MILK, 0,5% rieb., 1 l",4.7,4.7,0.3,nan,35.0,https://www.barbora.lt/produktai/uat-pienas-farm-milk-0-5-proc-rieb-1-l,0.5,Pieno gaminiai ir kiaušiniai	Pienas	Ilgo galiojimo pienas,3.0,0.63,0.1,1000
"UAT pienas FARM MILK, 2% rieb., 1 l",4.7,4.7,1.2,nan,49.0,https://www.barbora.lt/produktai/uat-pienas-farm-milk-2-proc-rieb-1-l,2.0,Pieno gaminiai ir kiaušiniai	Pienas	Ilgo galiojimo pienas,3.0,0.65,0.1,1000
"UAT pienas FARM MILK, 3,2% rieb., 1 l",4.7,4.7,2.0,nan,60.0,https://www.barbora.lt/produktai/uat-pienas-farm-milk-3-2-proc-rieb-1-l,3.2,Pieno gaminiai ir kiaušiniai	Pienas	Ilgo galiojimo pienas,3.0,0.69,0.1,1000
"Kreminis sūris CASTELLO su laiškiniais česnakais, 28% RSM, 125 g",2.6,2.3,0.0,nan,300.0,https://www.barbora.lt/produktai/kreminis-suris-castello-su-laiskiniais-cesnakais-28-proc-rsm-125-g,28.0,Pieno gaminiai ir kiaušiniai	Sūris	Kiti sūriai,8.6,2.19,0.7,125
"Kreminis sūris CASTELLO su pomid. ir bazilikais, 27% rieb., 125 g",4.5,3.4,17.0,nan,290.0,https://www.barbora.lt/produktai/kreminis-suris-castello-su-pomid-ir-bazilikais-27-proc-rieb-125-g,27.0,Pieno gaminiai ir kiaušiniai	Sūris	Kiti sūriai,7.0,2.19,1.1,125
"Kreminis sūris CASTELLO su ananasais, 24% rieb. s. m., 125 g",13.0,0.0,0.0,nan,1280.0,https://www.barbora.lt/produktai/kreminis-suris-castello-su-ananasais-24-proc-rieb-s-m-125-g,24.0,Pieno gaminiai ir kiaušiniai	Sūris	Kiti sūriai,8.5,2.19,0.0,125
"Tepamasis varškės sūris RASA su paprik. ir pomid., 62,5% RSM, 180 g",3.7,3.3,14.1,nan,241.0,https://www.barbora.lt/produktai/tepamasis-varskes-suris-rasa-su-paprik-ir-pomid-62-5-proc-rsm-180-g,22.7,Pieno gaminiai ir kiaušiniai	Varškės produktai	Tepama varškė,5.5,1.39,1.2,180
"Tepamasis varškės sūris RASA, 66% rieb. s. m., 180 g",2.6,0.0,0.0,nan,254.0,https://www.barbora.lt/produktai/tepamasis-varskes-suris-rasa-66-proc-rieb-s-m-180-g,24.6,Pieno gaminiai ir kiaušiniai	Varškės produktai	Tepama varškė,5.8,1.39,0.9,180
"Tepamasis varškės sūris RASA su žolelėmis, 62% rieb. s. m., 180 g",3.6,0.0,0.0,nan,241.0,https://www.barbora.lt/produktai/tepamasis-varskes-suris-rasa-su-zolelemis-62-proc-rieb-s-m-180-g,22.7,Pieno gaminiai ir kiaušiniai	Varškės produktai	Tepama varškė,5.6,1.39,1.1,180
"Tepamasis sūris ARLA su žolelėmis ir prieskoniais, 17% rieb., 150 g",3.8,2.9,13.0,nan,198.0,https://www.barbora.lt/produktai/tepamasis-suris-arla-su-zolelemis-ir-prieskoniais-17-proc-rieb-150-g,20.0,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,8.5,1.45,0.78,150
"Tepamasis sūrelis ARLA 25% rieb., 150 g",2.8,2.8,16.0,nan,259.0,https://www.barbora.lt/produktai/tepamasis-surelis-arla-25-proc-rieb-150-g,25.0,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,5.1,1.45,0.95,150
"ROKIŠKIO sūris MINI, 45% riebumo, 400 g",0.0,0.0,18.2,nan,342.0,https://www.barbora.lt/produktai/rokiskio-suris-mini-45-proc-riebumo-400-g,26.5,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,25.8,4.19,1.25,400
"Tepamasis varškės kremas CREME BONJOUR su žalumynais, 200 g",3.5,3.0,nan,nan,220.0,https://www.barbora.lt/produktai/tepamasis-varskes-kremas-creme-bonjour-su-zalumynais-200-g,21.0,Pieno gaminiai ir kiaušiniai	Varškės produktai	Tepama varškė,4.5,1.35,nan,200
"Tepamasis varškės kremas CREME BONJOUR, 200 g",3.5,3.0,nan,nan,230.0,https://www.barbora.lt/produktai/tepamasis-varskes-kremas-creme-bonjour-200-g,22.0,Pieno gaminiai ir kiaušiniai	Varškės produktai	Tepama varškė,4.5,1.35,nan,200
"Fermentinis Rokiškio sūris GOUDA riekelėmis, 48% RSM, 150 g",0.0,0.0,16.4,nan,334.0,https://www.barbora.lt/produktai/fermentinis-rokiskio-suris-gouda-riekelemis-48-proc-rsm-150-g,26.4,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,22.6,1.15,1.9,150
"UAT grietinėlė FARM MILK, 10% rieb. (10 x 10 g), 100 ml",4.0,4.0,6.0,nan,117.0,https://www.barbora.lt/produktai/uat-grietinele-farm-milk-10-proc-rieb-10-x-10-g-100-ml,10.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.8,0.29,0.1,100
"Grietinėlė FARM MILK, 30% rieb., 200 ml",3.2,3.2,19.7,nan,293.0,https://www.barbora.lt/produktai/grietinele-farm-milk-30-proc-rieb-200-ml,30.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.5,0.75,0.04,200
"UAT grietinėlė FARM MILK, 30% rieb., 200 ml",3.2,3.2,19.7,nan,293.0,https://www.barbora.lt/produktai/uat-grietinele-farm-milk-30-proc-rieb-200-ml,30.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.5,0.68,0.04,200
"UAT grietinėlė FARM MILK, 10% rieb., 200 ml",4.5,4.5,6.0,nan,120.0,https://www.barbora.lt/produktai/uat-grietinele-farm-milk-10-proc-rieb-200-ml,10.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.9,0.43,0.1,200
"UAT grietinėlė FARM MILK, 10% rieb., 500 ml",4.5,4.5,6.0,nan,120.0,https://www.barbora.lt/produktai/uat-grietinele-farm-milk-10-proc-rieb-500-ml,10.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.9,0.89,0.1,500
"OLANDIŠKAS fermentinis sūris FARM MILK riekelėmis, 45% RSM, 150 g",0.0,0.0,17.0,nan,334.0,https://www.barbora.lt/produktai/olandiskas-fermentinis-suris-farm-milk-riekelemis-45-proc-rsm-150-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,25.0,1.09,1.6,150
"Apdorotas UAT ožkų pienas AGRO-DANMIS, 2,5% rieb., 500 ml",4.3,4.1,1.8,nan,53.0,https://www.barbora.lt/produktai/apdorotas-uat-ozku-pienas-agro-danmis-2-5-proc-rieb-500-ml,2.5,Pieno gaminiai ir kiaušiniai	Pienas	Ilgo galiojimo pienas,3.0,1.34,0.09,500
"RUSIŠKAS fermentinis sūris FARM MILK riekelėmis, 45% RSM, 150 g",0.0,0.0,15.0,nan,312.0,https://www.barbora.lt/produktai/rusiskas-fermentinis-suris-farm-milk-riekelemis-45-proc-rsm-150-g,24.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,24.0,0.99,1.8,150
"Kefyro kokteilis su spang. ir kriauš. ŽEMAITIJOS 0,4 % rieb., 450 g",9.9,9.5,0.03,0.63,56.0,https://www.barbora.lt/produktai/kefyro-kokteilis-su-spang-ir-kriaus-zemaitijos-0-4-proc-rieb-450-g,0.04,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.0,0.79,0.01,450
"ŽEMAITIJOS kefyro kokteilis su banan. ir brašk., 0,4% rieb., 450 g",10.2,9.6,0.03,0.63,57.0,https://www.barbora.lt/produktai/zemaitijos-kefyro-kokteilis-su-banan-ir-brask-0-4-proc-rieb-450-g,0.04,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",0.4,0.79,0.1,450
"Jogurtinis vanilinis užkandis DANONKI, 70 g",12.1,10.4,1.8,nan,88.0,https://www.barbora.lt/produktai/jogurtinis-vanilinis-uzkandis-danonki-70-g,2.8,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Jogurtai su pagardais,3.5,0.65,0.12,70
"RUSIŠKAS sūris FARM MILK, 45% rieb., 350 g",0.0,0.0,15.0,nan,312.0,https://www.barbora.lt/produktai/rusiskas-suris-farm-milk-45-proc-rieb-350-g,24.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,24.0,1.79,1.8,350
"RUSIŠKO sūrio FARM MILK riekelės, 45%, 500 g",0.0,0.0,15.0,nan,312.0,https://www.barbora.lt/produktai/rusisko-surio-farm-milk-riekeles-45-proc-500-g,24.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,24.0,2.59,1.8,500
"Natūralus ŽEMAITIJOS kefyro gėrimas, 0,5% rieb., 450 g",4.1,3.6,0.3,0.47,34.0,https://www.barbora.lt/produktai/naturalus-zemaitijos-kefyro-gerimas-0-5-proc-rieb-450-g,0.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.3,0.59,0.1,450
"ŽEMAITIJOS rūgpienis, 2,5% rieb., 500 ml",3.9,4.1,1.5,0.55,56.0,https://www.barbora.lt/produktai/zemaitijos-rugpienis-2-5-proc-rieb-500-ml,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Rūgpienis",3.4,0.69,0.1,500
"FARM MILK OLANDIŠKAS sūris, 45% rieb. (tarkuotas), 150 g",0.0,0.0,17.0,nan,334.0,https://www.barbora.lt/produktai/farm-milk-olandiskas-suris-45-proc-rieb-tarkuotas-150-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,25.0,0.99,1.0,150
"Geriamasis ŽEMAITIJOS pienas, 3,2% rieb., 1 l",4.9,4.8,2.0,nan,63.0,https://www.barbora.lt/produktai/geriamasis-zemaitijos-pienas-3-2-proc-rieb-1-l,3.3,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.3,0.99,0.1,1000
"Plakamoji grietinėlė MŪ, 35% rieb., 250 ml",3.0,3.0,20.9,nan,33.6,https://www.barbora.lt/produktai/plakamoji-grietinele-mu-35-proc-rieb-250-ml,35.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.2,1.49,0.12,250
"OLANDIŠKAS sūris, 45% rieb. (riekelėmis), 500 g",0.0,0.0,17.0,nan,334.0,https://www.barbora.lt/produktai/olandiskas-suris-45-proc-rieb-riekelemis-500-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,25.0,2.59,1.6,500
"Jogurtinis braškinis užkandis DANONKI, 70 g",12.2,10.5,1.8,nan,88.0,https://www.barbora.lt/produktai/jogurtinis-braskinis-uzkandis-danonki-70-g,2.8,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Jogurtai su pagardais,3.6,0.65,0.12,70
"ŽEMAITIJOS tepamasis sūrelis su žalumynais, 175 g",5.0,4.8,14.1,nan,267.0,https://www.barbora.lt/produktai/zemaitijos-tepamasis-surelis-su-zalumynais-175-g,22.4,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,11.4,1.15,0.7,175
"ŽEMAITIJOS tepamasis sūrelis su kumpiu, 175 g",5.0,4.8,14.1,nan,271.0,https://www.barbora.lt/produktai/zemaitijos-tepamasis-surelis-su-kumpiu-175-g,22.5,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,12.2,1.15,0.8,175
"Natūralus ŽEMAITIJOS kefyras, 2,5%, 500 g",4.8,3.7,1.5,0.47,54.0,https://www.barbora.lt/produktai/naturalus-zemaitijos-kefyras-2-5-proc-500-g,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.2,0.59,0.1,500
"ZUJŲ PAUKŠTYNO kiaušiniai (L, rudi), 10 vnt.",nan,nan,nan,nan,nan,https://www.barbora.lt/produktai/zuju-paukstyno-kiausiniai-l-rudi-10-vnt,nan,Pieno gaminiai ir kiaušiniai	Kiaušiniai	Vištų kiaušiniai,nan,1.7,nan,650
"ŽEMAITIJOS žemaitiškas kastinys, 30% rieb., 200 g",2.6,2.0,18.3,nan,296.0,https://www.barbora.lt/produktai/zemaitijos-zemaitiskas-kastinys-30-proc-rieb-200-g,30.0,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,2.3,1.45,1.5,200
"ŽEMAITIJOS tepamasis sūrelis su kietuoju sūriu DŽIUGAS, 175 g",5.0,4.8,14.1,nan,267.0,https://www.barbora.lt/produktai/zemaitijos-tepamasis-surelis-su-kietuoju-suriu-dziugas-175-g,22.4,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,11.4,1.15,1.8,175
"Tepamasis sūris PHILADELPHIA ORIGINAL, 21,5% rieb. s. m., 200 g",4.0,4.0,14.5,nan,235.0,https://www.barbora.lt/produktai/tepamasis-suris-philadelphia-original-21-5-proc-rieb-s-m-200-g,21.5,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,5.5,1.88,0.75,200
"ŽEMAITIJOS tepamasis sūrelis MILDUTĖ, 175 g",5.0,4.8,14.1,nan,267.0,https://www.barbora.lt/produktai/zemaitijos-tepamasis-surelis-mildute-175-g,22.4,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,11.4,1.15,0.7,175
"RUSIŠKAS sūris FARM MILK, 45% rieb., 250 g",0.0,0.0,15.0,nan,312.0,https://www.barbora.lt/produktai/rusiskas-suris-farm-milk-45-proc-rieb-250-g,24.0,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,24.0,0.96,1.8,250
"UAT pienas MLEKOVITA be laktozės, 1,5% rieb., 1 l",4.7,4.7,1.0,nan,44.0,https://www.barbora.lt/produktai/uat-pienas-mlekovita-be-laktozes-1-5-proc-rieb-1-l,1.5,Pieno gaminiai ir kiaušiniai	Produktai be laktozės	Pienas ir gėrimai be laktozės,3.0,0.99,0.1,1000
"ZUJŲ PAUKŠTYNO kiaušiniai (M, rudi), 10 vnt.",nan,nan,nan,1.09,nan,https://www.barbora.lt/produktai/zuju-paukstyno-kiausiniai-m-rudi-10-vnt,nan,Pieno gaminiai ir kiaušiniai	Kiaušiniai	Vištų kiaušiniai,nan,1.64,nan,520
"Natūralus ŽEMAITIJOS kefyras, 2,5%, 0,9 kg",4.8,3.7,1.5,0.79,54.0,https://www.barbora.lt/produktai/naturalus-zemaitijos-kefyras-2-5-proc-0-9-kg,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.2,0.99,0.1,900
"Kietojo sūrio DŽIUGAS gurmaniškas suvenyrinis rinkinys, 360 g",0.0,0.0,17.6,nan,367.0,https://www.barbora.lt/produktai/kietojo-surio-dziugas-gurmaniskas-suvenyrinis-rinkinys-360-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,33.0,16.79,2.0,360
"Kietasis sūris DŽIUGAS PIQUANT, 40% RSM (18 mėn. brand.), 350 g",0.0,0.0,17.6,nan,367.0,https://www.barbora.lt/produktai/kietasis-suris-dziugas-piquant-40-proc-rsm-18-men-brand-350-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,33.0,5.57,2.0,350
"Ekologiškas kietasis sūris DŽIUGAS, 40% rieb. s. m., 180 g",0.0,0.0,17.6,nan,367.0,https://www.barbora.lt/produktai/ekologiskas-kietasis-suris-dziugas-40-proc-rieb-s-m-180-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,33.0,4.79,2.0,180
"Jogurtinis gėrimas AISTĖ PROTEIN su greipfrutais ir imbieru, 250 g",23.0,21.5,0.0,nan,185.0,https://www.barbora.lt/produktai/jogurtinis-gerimas-aiste-protein-su-greipfrutais-ir-imbieru-250-g,0.0,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Geriamieji jogurtai,22.5,1.09,0.5,250
"SENOLIŲ pienas, 2,5% rieb., 1 l",4.8,3.8,1.7,nan,55.0,https://www.barbora.lt/produktai/senoliu-pienas-2-5-proc-rieb-1-l,2.5,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.3,0.99,0.1,1000
"Graikiškas geriamasis jogurtas AISTĖ su persikais, 330 g",45.9,44.2,3.6,nan,320.0,https://www.barbora.lt/produktai/graikiskas-geriamasis-jogurtas-aiste-su-persikais-330-g,5.3,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Geriamieji jogurtai,22.1,1.39,0.56,330
"Graikiškas geriamasis jogurtas AISTĖ su avietėmis, 330 g",45.9,44.2,3.6,nan,320.0,https://www.barbora.lt/produktai/graikiskas-geriamasis-jogurtas-aiste-su-avietemis-330-g,5.3,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Geriamieji jogurtai,22.1,1.39,0.56,330
"Klasikinis majonezas SLOBODA, 400 ml",2.2,2.2,10.7,nan,612.0,https://www.barbora.lt/produktai/klasikinis-majonezas-sloboda-400-ml,67.0,Pieno gaminiai ir kiaušiniai	Majonezas	Majonezas,0.15,1.39,1.0,400
"Baltyminis jogurtas VALIO PROFEEL su braškėmis, 200 g",4.6,4.1,0.4,nan,61.0,https://www.barbora.lt/produktai/baltyminis-jogurtas-valio-profeel-su-braskemis-200-g,0.7,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Jogurtai su pagardais,9.2,0.89,0.09,200
"Kietasis sūris DŽIUGAS,  40 % rieb. s. m. (tarkuotas), 100 g",0.0,0.0,17.8,nan,357.0,https://www.barbora.lt/produktai/kietasis-suris-dziugas-40-proc-rieb-s-m-tarkuotas-100-g,25.0,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,33.0,1.29,2.0,100
"Baltyminis jogurtas VALIO PROFEEL su keptais obuoliais, 200 g",4.6,4.1,0.4,nan,62.0,https://www.barbora.lt/produktai/baltyminis-jogurtas-valio-profeel-su-keptais-obuoliais-200-g,0.7,Pieno gaminiai ir kiaušiniai	Jogurtai ir desertai	Jogurtai su pagardais,9.2,0.89,0.09,200
"Lyd. rūk. RAMBYNO sūrio užkandis su kumpiu, 45% rieb. s. m., 75 g",4.0,2.5,16.7,nan,334.0,https://www.barbora.lt/produktai/lyd-ruk-rambyno-surio-uzkandis-su-kumpiu-45-proc-rieb-s-m-75-g,26.4,Pieno gaminiai ir kiaušiniai	Sūris	Kiti sūriai,19.3,1.15,1.2,75
"Raugintos pasukos BIFI ACTIVE, 0,3% rieb., 500 g",4.8,4.8,0.0,nan,34.0,https://www.barbora.lt/produktai/raugintos-pasukos-bifi-active-0-3-proc-rieb-500-g,0.3,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Raugintos pasukos",3.0,0.65,0.2,500
"Skrudintų migdolų sk. nesaldintas gėrimas ALPRO, 1 l",0.0,0.0,0.1,nan,13.0,https://www.barbora.lt/produktai/skrudintu-migdolu-sk-nesaldintas-gerimas-alpro-1-l,1.1,Pieno gaminiai ir kiaušiniai	Produktai be laktozės	Pienas ir gėrimai be laktozės,0.4,2.75,0.13,1000
"Kietasis sūris DŽIUGAS (PIQUANT), 40% rieb. s. m., 180 g",0.0,0.0,17.6,nan,367.0,https://www.barbora.lt/produktai/kietasis-suris-dziugas-piquant-40-proc-rieb-s-m-180-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,33.0,2.89,2.0,180
"Lydytas rūkytas RAMBYNO sūrio užkandis, 45% rieb. s. m., 75 g",4.2,3.5,16.6,nan,329.0,https://www.barbora.lt/produktai/lydytas-rukytas-rambyno-surio-uzkandis-45-proc-rieb-s-m-75-g,25.9,Pieno gaminiai ir kiaušiniai	Sūris	Kiti sūriai,18.8,1.15,1.3,75
"Pasterizuota DVARO grietinėlė, 35% rieb., 500 ml",3.0,3.0,20.9,nan,336.0,https://www.barbora.lt/produktai/pasterizuota-dvaro-grietinele-35-proc-rieb-500-ml,35.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.2,2.89,0.12,500
"AUKSINIS fermentinis sūris riekelėmis, 45% rieb. s. m., 150 g",0.0,0.0,18.5,nan,352.0,https://www.barbora.lt/produktai/auksinis-fermentinis-suris-riekelemis-45-proc-rieb-s-m-150-g,27.5,Pieno gaminiai ir kiaušiniai	Sūris	Fermentiniai sūriai,26.0,1.55,1.7,150
"Kefyras BIFI ACTIVE, 2,5% riebumo, 700 g",4.1,4.1,1.1,nan,51.0,https://www.barbora.lt/produktai/kefyras-bifi-active-2-5-proc-riebumo-700-g,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.0,0.79,0.2,700
"Tarkuotas kietasis sūris DŽIUGAS (brand. 24 mėn.), 40% RSM, 40 g",0.0,0.0,17.6,nan,367.0,https://www.barbora.lt/produktai/tarkuotas-kietasis-suris-dziugas-brand-24-men-40-proc-rsm-40-g,26.0,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,33.0,0.59,2.0,40
"Rokiškio NAMINIS pienas, 2,5% rieb., 500 ml",4.7,4.7,1.5,nan,53.0,https://www.barbora.lt/produktai/rokiskio-naminis-pienas-2-5-proc-rieb-500-ml,2.5,Pieno gaminiai ir kiaušiniai	Pienas	Pasterizuotas pienas,3.0,0.52,0.2,500
"Pikantiškas sūrio mišinys DŽIUGAS MIX SALAD salotoms ruošti, 250 g",2.6,0.0,17.2,nan,355.0,https://www.barbora.lt/produktai/pikantiskas-surio-misinys-dziugas-mix-salad-salotoms-ruosti-250-g,24.7,Pieno gaminiai ir kiaušiniai	Sūris	Kietieji sūriai,31.5,2.39,1.9,250
"Lydytas kremas PANEMUNĖS PIEVOS su kumpiu, 22% rieb., 185 g",5.0,nan,nan,nan,286.0,https://www.barbora.lt/produktai/lydytas-kremas-panemunes-pievos-su-kumpiu-22-proc-rieb-185-g,24.0,Pieno gaminiai ir kiaušiniai	Sūris	Tepami sūriai,10.9,1.25,nan,185
"Natūrali DVARO grietinėlė, 35% rieb., 450 ml",3.0,3.0,20.9,nan,336.0,https://www.barbora.lt/produktai/naturali-dvaro-grietinele-35-proc-rieb-450-ml,35.0,Pieno gaminiai ir kiaušiniai	Grietinė ir grietinėlė	Grietinėlė,2.2,2.99,0.12,450
"Grūdėta varškė su slyvomis 7% rieb. 150g, 150 g",14.0,14.0,3.6,nan,141.0,https://www.barbora.lt/produktai/grudeta-varske-su-slyvomis-7-proc-rieb-150-g-150-g,6.1,Pieno gaminiai ir kiaušiniai	Varškės produktai	Grūdėta varškė,7.6,0.99,0.64,150
"UAT pienas MARGĖ, 3,2% rieb., 1 l",4.7,4.7,2.0,nan,60.0,https://www.barbora.lt/produktai/uat-pienas-marge-3-2-proc-rieb-1-l,3.2,Pieno gaminiai ir kiaušiniai	Pienas	Ilgo galiojimo pienas,3.2,1.09,0.17,1000
"Rokiškio NAMINIS kefyras, 2,5% rieb., 500 g",4.1,4.1,1.1,nan,52.0,https://www.barbora.lt/produktai/rokiskio-naminis-kefyras-2-5-proc-rieb-500-g,2.5,"Pieno gaminiai ir kiaušiniai	Kefyras, rūgpienis ir pasukos	Kefyras ir kefyro gėrimai",3.2,0.55,0.2,500
"UAT pienas MARGĖ, 2% rieb., 1 l",4.8,4.8,1.2,nan,50.0,https://www.barbora.lt/produktai/uat-pienas-marge-2-proc-rieb-1-l,2.0,Pieno gaminiai ir kiaušiniai	Pienas	Ilgo galiojimo pienas,3.3,1.05,0.17,1000
